PID,Yearly_electricity,Certainty,District
6423, 2713.4426000000008, 0, 12
6256, 2729.0629000000004, 0.2, 13
17684, 2103.6700000000005, 0.2, 16
9231, 2694.6919000000003, 0.4, 4
12406, 2581.6389250000007, 0.2, 3
5251, 2649.5568000000007, 0, 15
11444, 2103.6700000000005, 0, 11
5665, 2649.5568000000007, 0, 9
12642, 2718.117100000001, 0.2, 11
2822, 2248.1935750000007, 0.4, 6
13514, 2662.922900000001, 0.2, 8
18744, 2689.7514400000005, 0.4, 4
11498, 2103.6700000000005, 0, 8
14842, 3374.461954545455, 0.4, 3
55, 2654.690400000001, 0.2, 3
13091, 2794.523600000001, 0.2, 8
13458, 2662.922900000001, 0.4, 10
15166, 2103.6700000000005, 0.4, 10
7330, 2729.0629000000004, 0.6, 5
5097, 3159.843045454546, 0.4, 3
18661, 2679.6860000000006, 0.4, 10
19205, 2880.6547181818187, 0.4, 6
11353, 2654.690400000001, 0.2, 3
19696, 2309.9248000000002, 0, 1
8252, 2720.519500000001, 0.2, 5
20735, 2662.922900000001, 0.2, 12
20349, 2103.6700000000005, 0.4, 10
6369, 2713.4426000000008, 0.6, 12
1126, 2670.3668000000002, 0, 3
13534, 2662.922900000001, 0, 4
17154, 2103.6700000000005, 0.6, 11
6235, 2702.5660000000003, 0.4, 2
13419, 2662.922900000001, 0.4, 9
15941, 2275.4823600000004, 0.4, 11
516, 2357.847, 0, 3
16847, 3298.9414545454547, 0, 11
11886, 2718.117100000001, 0.4, 11
19686, 2103.6700000000005, 0.4, 6
267, 2918.0840909090916, 0.2, 11
8777, 2694.6919000000003, 0.4, 9
4389, 3677.179272727273, 0.2, 1
13386, 2644.4277000000006, 0.4, 3
5473, 2649.5568000000007, 0, 4
20470, 2103.6700000000005, 0.4, 12
9330, 2704.7467, 0.2, 3
4623, 2103.6700000000005, 0.6, 6
3672, 2654.690400000001, 0.4, 8
16268, 2500.250200000001, 0, 6
16869, 2103.6700000000005, 0, 8
6767, 2713.4426000000008, 0, 6
13255, 2794.523600000001, 0, 9
10193, 2866.2748000000006, 0.4, 10
4514, 3754.289090909091, 0, 11
9901, 2866.2748000000006, 0.4, 4
17956, 2309.9248000000002, 0, 6
14888, 3252.834727272728, 0, 7
8350, 3059.3690909090915, 0.4, 4
18187, 2919.7628545454545, 0.4, 4
20158, 2755.5896000000007, 0.6, 11
19661, 2794.523600000001, 0.2, 7
17319, 2309.9248000000002, 0, 6
11146, 3296.854545454546, 0.2, 8
16461, 2940.7063636363646, 0.2, 9
2694, 2652.1291000000006, 0, 1
6621, 2713.4426000000008, 0.2, 11
6708, 2729.0629000000004, 0.2, 9
6778, 2729.0629000000004, 0, 10
397, 3745.198181818182, 0.2, 3
7400, 2729.0629000000004, 0.2, 14
1510, 2484.898675000001, 0.2, 6
5604, 2654.690400000001, 0, 3
9815, 3224.9961818181823, 0.2, 6
8748, 3705.343636363636, 0.2, 6
7701, 2564.1844375000005, 0, 3
5644, 2649.5568000000007, 0.4, 3
16408, 2713.4426000000008, 0.4, 11
18837, 3750.9878181818185, 0.4, 12
4, 3745.198181818182, 0.4, 3
10703, 2628.5824750000006, 0, 3
6588, 2729.0629000000004, 0.2, 16
6945, 2713.4426000000008, 0.2, 9
10716, 2321.8516000000004, 0.2, 9
4853, 3621.288363636364, 0.4, 6
10263, 4251.759090909091, 0.6, 7
16287, 2573.212900000001, 0, 10
27, 2649.5568000000007, 0.4, 3
16051, 2322.9856000000004, 0.4, 5
21370, 2089.6700000000005, 0.6, 15
12823, 3725.780625, 0.2, 4
16513, 2309.9248000000002, 0.4, 3
6142, 2729.0629000000004, 0.4, 9
17916, 2103.6700000000005, 0.4, 6
20325, 2103.6700000000005, 0.2, 12
7353, 2713.4426000000008, 0, 3
3268, 3745.198181818182, 0.2, 12
879, 2694.6919000000003, 0.4, 15
2722, 2691.2899, 0.2, 8
3092, 2242.4857750000006, 0, 4
20867, 2662.922900000001, 0.2, 11
18055, 2628.5824750000006, 0, 9
149, 2109.6700000000005, 0.4, 11
20239, 2755.5896000000007, 0.4, 12
572, 2918.0840909090916, 0.2, 3
2384, 2626.3093375000003, 0.4, 11
15718, 2103.6700000000005, 0.2, 5
20742, 2644.4277000000006, 0.4, 3
6569, 2713.4426000000008, 0.6, 4
176, 2695.7131000000004, 0.4, 4
471, 2321.8516000000004, 0.2, 6
8132, 2720.519500000001, 0.6, 3
20464, 2103.6700000000005, 0.2, 11
16436, 2961.6040000000003, 0, 3
17639, 3830.682181818182, 0.6, 2
7075, 2702.5660000000003, 0.2, 2
10993, 2979.622909090909, 0.4, 2
2567, 2694.6919000000003, 0.2, 4
1229, 3763.38, 0.4, 3
20780, 2644.4277000000006, 0.4, 11
15286, 2695.7131000000004, 0.4, 3
20074, 2109.6700000000005, 0.4, 9
17730, 2103.6700000000005, 0.2, 10
17331, 2103.6700000000005, 0, 9
14577, 2103.6700000000005, 0, 8
16432, 2755.5896000000007, 0, 13
13059, 2794.523600000001, 0.4, 11
14306, 3885.6698181818188, 0.2, 12
17531, 2655.9928750000004, 0, 4
8282, 2720.519500000001, 0.2, 4
6491, 2713.4426000000008, 0.2, 4
18023, 2628.5824750000006, 0.4, 12
12356, 2718.117100000001, 0, 12
21701, 2103.6700000000005, 0, 4
5315, 2649.5568000000007, 0.6, 6
3604, 2713.4426000000008, 0.4, 9
13640, 2103.6700000000005, 0.6, 8
19970, 3686.9807045454545, 0.2, 4
15619, 3068.7421818181824, 0.2, 4
20411, 2681.3296000000005, 0.6, 9
882, 2694.6919000000003, 0, 15
10353, 3323.074, 0.4, 4
9247, 2103.6700000000005, 0.2, 3
2055, 2322.9856000000004, 0, 6
4050, 3014.2790090909098, 0, 6
9101, 3059.3690909090915, 0.4, 12
5549, 2649.5568000000007, 0.4, 6
19727, 2103.6700000000005, 0, 9
3507, 2551.6708750000003, 0.4, 9
13166, 2723.3929000000003, 0.4, 6
7825, 3173.8175909090915, 0, 9
5443, 2649.5568000000007, 0.4, 7
21250, 2642.922900000001, 0.6, 6
17893, 2103.6700000000005, 0.4, 9
6899, 2713.4426000000008, 0, 8
18914, 3750.9878181818185, 0.4, 8
17940, 2103.6700000000005, 0.6, 11
18281, 2880.6547181818187, 0.4, 3
14114, 3564.1390909090915, 0.2, 3
12828, 2743.7017, 0.4, 6
3065, 2242.4857750000006, 0.2, 6
3606, 2713.4426000000008, 0, 4
10949, 3901.448363636364, 0.4, 12
5885, 2713.4426000000008, 0, 4
427, 3745.198181818182, 0.4, 3
7411, 2713.4426000000008, 0.2, 3
6266, 2729.0629000000004, 0, 3
15378, 2103.6700000000005, 0.4, 11
13366, 2662.922900000001, 0.4, 12
2576, 2704.7467, 0, 5
14182, 3813.827636363637, 0.6, 15
14832, 2713.4426000000008, 0.2, 11
17702, 2103.6700000000005, 0.2, 12
1527, 2483.9100000000003, 0.4, 4
5558, 2649.5568000000007, 0.6, 11
6741, 2702.5660000000003, 0, 6
2727, 2244.1300750000005, 0.6, 1
7230, 2729.0629000000004, 0.4, 6
6183, 2713.4426000000008, 0.4, 8
12660, 2718.117100000001, 0, 13
1113, 3763.38, 0.2, 3
13563, 2330.7216000000003, 0.2, 12
17909, 2103.6700000000005, 0.4, 11
21169, 2694.6919000000003, 0.4, 12
11761, 4580.007272727273, 0.2, 12
19677, 2103.6700000000005, 0.4, 3
8314, 2597.8225000000007, 0, 10
3100, 2280.6647500000004, 0.2, 4
9963, 2805.525475000001, 0.2, 12
19676, 2103.6700000000005, 0, 10
6775, 2713.4426000000008, 0.4, 11
5704, 2649.5568000000007, 0.4, 3
12698, 2581.6389250000007, 0.4, 6
20774, 2662.922900000001, 0.6, 12
18920, 2604.0577000000008, 0.6, 3
21020, 3295.1020000000003, 0.4, 11
18988, 2689.7514400000005, 0.2, 3
11043, 2691.2899, 0.6, 4
17669, 3754.289090909091, 0.4, 12
17286, 2264.478625, 0.4, 9
20004, 2247.343075, 0.2, 11
2248, 3750.190090909091, 0.2, 14
4015, 3768.719454545455, 0.4, 3
20693, 2734.4216, 0.4, 9
7202, 2729.0629000000004, 0, 3
1291, 3754.289090909091, 0.2, 3
1048, 2837.6156000000005, 0.4, 3
11397, 2655.5056250000002, 0.4, 6
13134, 2723.3929000000003, 0.6, 3
13078, 2723.3929000000003, 0.2, 3
5557, 2649.5568000000007, 0.2, 12
13584, 2103.6700000000005, 0, 12
8959, 3295.1020000000003, 0.6, 12
5926, 2729.0629000000004, 0, 12
2849, 2248.1935750000007, 0.4, 4
20525, 2681.3296000000005, 0.2, 8
840, 2694.6919000000003, 0.2, 4
16533, 2103.6700000000005, 0, 3
19281, 2880.6547181818187, 0, 11
5697, 2649.5568000000007, 0.4, 12
7616, 2654.690400000001, 0, 3
12736, 2718.117100000001, 0.2, 3
3475, 2545.0217875000003, 0.2, 6
5993, 2713.4426000000008, 0.6, 16
14909, 3414.503636363637, 0.4, 3
18890, 2622.0568375000007, 0, 4
4900, 3621.288363636364, 0, 11
8481, 2103.6700000000005, 0.4, 12
4352, 3239.339090909091, 0, 13
7034, 2729.0629000000004, 0.6, 4
1714, 2681.3296000000005, 0.2, 14
5504, 2649.5568000000007, 0.2, 11
145, 2109.6700000000005, 0, 15
16191, 2761.8317200000006, 0, 12
17718, 2103.6700000000005, 0.4, 12
8583, 2109.6700000000005, 0.6, 12
1524, 2483.9100000000003, 0, 15
13246, 2723.3929000000003, 0, 9
6021, 2702.5660000000003, 0.4, 1
17218, 2326.246600000001, 0.4, 4
20840, 2662.922900000001, 0.4, 10
8998, 2713.4426000000008, 0.6, 3
3281, 2654.690400000001, 0.4, 11
15253, 2109.6700000000005, 0.4, 13
2649, 2691.2899, 0.4, 6
13516, 2644.4277000000006, 0.4, 12
8154, 2109.6700000000005, 0, 4
6379, 2702.5660000000003, 0.2, 1
8587, 3733.5356363636365, 0.4, 3
11142, 3320.0249090909097, 0.4, 3
20444, 2103.6700000000005, 0, 6
1377, 2890.852727272728, 0.4, 4
21293, 2654.690400000001, 0.6, 3
13074, 2723.3929000000003, 0.4, 6
2514, 2244.1300750000005, 0.2, 15
17958, 2103.6700000000005, 0.6, 10
1591, 3068.7421818181824, 0, 16
142, 2109.6700000000005, 0.4, 15
17160, 2103.6700000000005, 0, 15
20577, 2109.6700000000005, 0.2, 6
3674, 2649.5568000000007, 0, 12
6212, 2729.0629000000004, 0.4, 14
14445, 2649.5568000000007, 0.4, 4
7746, 2103.6700000000005, 0, 12
18576, 3851.553, 0.2, 12
20763, 2662.922900000001, 0, 11
5656, 2649.5568000000007, 0.4, 6
16546, 2103.6700000000005, 0, 12
19948, 2689.7514400000005, 0.6, 12
1083, 2694.6919000000003, 0.4, 11
8206, 2576.9165500000004, 0.6, 12
11676, 2743.7017, 0.4, 6
7312, 2729.0629000000004, 0.2, 3
6783, 2713.4426000000008, 0.4, 8
14429, 2649.5568000000007, 0.6, 5
2278, 3750.190090909091, 0.4, 5
7380, 2729.0629000000004, 0.4, 15
20263, 2674.989400000001, 0.4, 3
8216, 3098.5585454545453, 0.6, 10
21488, 3768.719454545455, 0.4, 4
12520, 2718.117100000001, 0.4, 10
3759, 2103.6700000000005, 0, 16
2666, 2248.1935750000007, 0, 4
5830, 2729.0629000000004, 0, 13
21217, 2694.6919000000003, 0.2, 12
17366, 2649.5568000000007, 0.6, 11
4518, 2103.6700000000005, 0.6, 12
5430, 2649.5568000000007, 0.4, 11
15963, 2761.8317200000006, 0, 11
9749, 2866.2748000000006, 0.4, 12
11864, 2743.7017, 0.2, 3
13491, 2662.922900000001, 0.2, 9
6473, 2649.5568000000007, 0.2, 4
12838, 2581.6389250000007, 0.2, 4
16222, 2761.8317200000006, 0.6, 6
15745, 2103.6700000000005, 0.4, 6
11702, 2729.0629000000004, 0.2, 11
16834, 2484.898675000001, 0.2, 6
15502, 2849.5887500000003, 0.2, 4
15701, 2103.6700000000005, 0.2, 9
7399, 2713.4426000000008, 0.2, 9
16839, 2808.010550000001, 0, 10
18522, 3750.9878181818185, 0.6, 13
15310, 2723.166100000001, 0.4, 11
10648, 4137.096363636364, 0.4, 6
14835, 2679.6860000000006, 0.2, 1
7086, 2729.0629000000004, 0, 3
13002, 2729.0629000000004, 0, 9
2407, 2239.6345750000005, 0.4, 5
12793, 4679.451818181818, 0.6, 8
7193, 2713.4426000000008, 0.2, 3
16779, 2103.6700000000005, 0.2, 3
15389, 2103.6700000000005, 0.4, 3
18620, 3862.2916363636364, 0, 6
2167, 2652.199040000001, 0.4, 1
12927, 4016.397386363637, 0, 6
11420, 2103.6700000000005, 0, 11
5420, 2649.5568000000007, 0, 13
5512, 2649.5568000000007, 0.2, 12
2360, 2626.3093375000003, 0.6, 3
18137, 2944.3992636363637, 0.2, 6
11906, 2743.7017, 0, 3
4497, 3918.3374909090917, 0.6, 9
17969, 2309.9248000000002, 0.4, 3
17406, 2649.5568000000007, 0.4, 12
2210, 2545.0217875000003, 0, 14
14419, 3745.198181818182, 0, 11
11912, 2718.117100000001, 0.2, 4
18428, 3862.2916363636364, 0.2, 12
1871, 2242.4857750000006, 0, 3
9797, 3096.7967272727274, 0, 5
4665, 2103.6700000000005, 0.4, 11
15541, 3345.0053636363646, 0.6, 9
6626, 2729.0629000000004, 0, 3
20125, 2755.5896000000007, 0.4, 9
13418, 2644.4277000000006, 0.6, 6
19980, 2796.82375, 0.4, 8
20382, 2103.6700000000005, 0.6, 12
5543, 2649.5568000000007, 0.4, 9
15180, 2247.343075, 0.4, 3
17350, 2649.5568000000007, 0.6, 11
13554, 2330.7216000000003, 0, 6
6432, 2729.0629000000004, 0.4, 5
15803, 2275.4823600000004, 0.4, 6
478, 2239.6651750000005, 0.4, 12
326, 2755.5896000000007, 0.4, 3
9686, 2266.9227750000005, 0, 3
13542, 2103.6700000000005, 0, 6
3886, 3239.339090909091, 0.2, 5
21153, 2109.6700000000005, 0.2, 4
3291, 2649.5568000000007, 0.2, 11
15632, 2679.6860000000006, 0, 3
488, 2239.6651750000005, 0.4, 3
3297, 2654.690400000001, 0, 1
17989, 2103.6700000000005, 0.4, 15
20775, 2662.922900000001, 0.4, 10
19629, 2794.523600000001, 0.2, 4
14751, 3089.7149090909097, 0, 4
7606, 2654.690400000001, 0.4, 4
3690, 2649.5568000000007, 0.4, 4
9070, 2109.6700000000005, 0.4, 10
5330, 2649.5568000000007, 0, 3
10896, 3439.5764909090913, 0.4, 5
18442, 3627.583090909091, 0, 3
11546, 2581.6389250000007, 0, 3
12631, 4016.397386363637, 0.4, 6
7848, 2103.6700000000005, 0.4, 3
17522, 2729.0629000000004, 0.2, 12
11732, 2581.6389250000007, 0.4, 3
5434, 2649.5568000000007, 0, 9
21256, 2649.5568000000007, 0.2, 11
15172, 2239.6345750000005, 0.2, 12
14802, 3109.955090909091, 0, 3
13138, 2723.3929000000003, 0, 3
11122, 3296.854545454546, 0, 8
870, 2720.6707, 0, 3
7378, 2729.0629000000004, 0, 12
16402, 2483.9100000000003, 0, 11
8381, 2694.6919000000003, 0.6, 4
2310, 2103.6700000000005, 0, 11
425, 3745.198181818182, 0.2, 5
9237, 2704.7467, 0.6, 3
3852, 3918.3374909090917, 0.6, 9
16394, 2808.010550000001, 0.2, 9
4590, 2836.95825, 0.2, 4
3086, 2694.6919000000003, 0, 3
12126, 2581.6389250000007, 0.2, 6
7755, 2109.6700000000005, 0, 9
16789, 2103.6700000000005, 0, 11
5536, 2649.5568000000007, 0, 3
5902, 2729.0629000000004, 0.4, 16
17879, 2103.6700000000005, 0.2, 10
33, 2649.5568000000007, 0.4, 11
13483, 2644.4277000000006, 0.2, 13
5358, 3745.198181818182, 0.2, 14
1093, 3109.7723636363635, 0, 14
18341, 3431.848081818182, 0, 12
1609, 3745.198181818182, 0.4, 14
14584, 2309.9248000000002, 0.4, 2
20817, 2723.3929000000003, 0.2, 6
3945, 3239.339090909091, 0.4, 2
5521, 2649.5568000000007, 0, 9
5532, 2649.5568000000007, 0.6, 15
2286, 2103.6700000000005, 0, 4
13117, 2794.523600000001, 0.2, 3
13493, 2662.922900000001, 0, 9
56, 2649.5568000000007, 0.2, 3
17215, 2723.166100000001, 0.6, 4
6308, 2729.0629000000004, 0.4, 9
7566, 2729.0629000000004, 0.2, 8
1479, 2484.898675000001, 0.4, 4
20179, 2866.2748000000006, 0, 3
20710, 2723.166100000001, 0, 6
16066, 2322.9856000000004, 0.2, 13
11049, 2691.2899, 0.4, 11
3662, 2654.690400000001, 0.4, 3
7881, 2103.6700000000005, 0.2, 8
13892, 3175.7780227272733, 0.4, 3
10631, 2685.6860000000006, 0.4, 9
7836, 2564.1844375000005, 0.4, 6
2829, 2244.1300750000005, 0.2, 8
12998, 2718.117100000001, 0, 9
10996, 2247.7447000000006, 0.4, 1
6721, 2713.4426000000008, 0, 8
2387, 2794.523600000001, 0.4, 11
3942, 3295.1020000000003, 0.2, 9
13465, 2662.922900000001, 0.6, 9
21435, 2103.6700000000005, 0, 12
469, 2321.8516000000004, 0, 11
20199, 2103.6700000000005, 0.2, 9
3724, 2309.9248000000002, 0, 16
11792, 2581.6389250000007, 0, 2
10543, 2143.6700000000005, 0, 15
21270, 2649.5568000000007, 0.4, 11
21715, 2944.3992636363637, 0.2, 8
20744, 2662.922900000001, 0.6, 3
5745, 2654.690400000001, 0, 1
17361, 2649.5568000000007, 0.6, 8
9112, 2103.6700000000005, 0.4, 4
19688, 2103.6700000000005, 0.2, 12
269, 3745.198181818182, 0.6, 12
11505, 2655.5056250000002, 0.4, 6
4677, 3159.843045454546, 0.2, 12
19772, 2103.6700000000005, 0, 4
2934, 2694.6919000000003, 0.4, 6
8988, 2649.5568000000007, 0, 9
8945, 2649.5568000000007, 0, 11
4005, 3239.339090909091, 0.2, 14
10476, 4137.096363636364, 0.2, 9
15610, 3690.0683636363638, 0.2, 3
9769, 3810.7349090909097, 0.4, 12
15505, 3705.343636363636, 0, 4
21786, 2849.007000000001, 0.4, 8
6077, 2713.4426000000008, 0.4, 16
553, 2918.0840909090916, 0.2, 14
3272, 2654.690400000001, 0, 2
15068, 3552.9323636363642, 0.4, 12
6757, 2713.4426000000008, 0.4, 4
15123, 2712.447100000001, 0, 12
20772, 2662.922900000001, 0.6, 12
762, 2694.6919000000003, 0.4, 4
658, 3745.198181818182, 0.2, 3
20741, 2662.922900000001, 0.4, 8
7109, 2690.659, 0.4, 3
12457, 5369.980500000001, 0.2, 3
20567, 2755.5896000000007, 0, 10
15846, 2761.8317200000006, 0.4, 4
13618, 2103.6700000000005, 0, 12
1749, 2761.8317200000006, 0.4, 16
11533, 2655.9928750000004, 0, 11
8892, 2109.6700000000005, 0.2, 10
5961, 2713.4426000000008, 0.4, 6
18165, 3750.9878181818185, 0, 10
972, 2694.6919000000003, 0.6, 3
8949, 2649.5568000000007, 0.4, 11
7464, 2729.0629000000004, 0.6, 3
1340, 3745.198181818182, 0.4, 5
21, 3745.198181818182, 0.4, 3
994, 2794.523600000001, 0.4, 4
9616, 2109.6700000000005, 0, 10
9691, 2103.6700000000005, 0, 3
20683, 2103.6700000000005, 0, 4
2353, 2794.523600000001, 0.4, 8
9000, 2649.5568000000007, 0, 8
5357, 3745.198181818182, 0, 15
457, 2321.8516000000004, 0.2, 4
1284, 2649.5568000000007, 0.2, 4
5496, 2654.690400000001, 0, 6
19788, 2247.343075, 0, 10
9448, 2103.6700000000005, 0.2, 3
1757, 2242.4857750000006, 0.2, 8
8363, 2704.7467, 0, 11
18262, 2880.6547181818187, 0, 12
20895, 2644.4277000000006, 0, 12
16957, 2109.6700000000005, 0.6, 6
16782, 2103.6700000000005, 0.6, 12
298, 2770.4072, 0.4, 4
12994, 2718.117100000001, 0, 9
3140, 2704.7467, 0, 4
4713, 3159.843045454546, 0.4, 12
14, 2918.0840909090916, 0.2, 15
6695, 2713.4426000000008, 0.4, 8
19749, 2103.6700000000005, 0.2, 9
11567, 3830.682181818182, 0.4, 2
13060, 2723.3929000000003, 0, 11
4555, 2837.6156000000005, 0, 13
6770, 2729.0629000000004, 0, 8
12530, 2718.117100000001, 0.4, 4
19312, 3862.2916363636364, 0.2, 6
4732, 3621.288363636364, 0.2, 13
18854, 2679.6860000000006, 0.4, 9
16599, 2755.5896000000007, 0.4, 10
3467, 2566.1658250000005, 0.2, 8
20445, 2103.6700000000005, 0, 10
1593, 2500.250200000001, 0.6, 2
9905, 4130.91090909091, 0.4, 4
13413, 2662.922900000001, 0, 3
3295, 2649.5568000000007, 0.2, 8
19690, 2103.6700000000005, 0.2, 9
13218, 2723.3929000000003, 0, 4
12874, 2729.0629000000004, 0.4, 12
1847, 2658.528640000001, 0.4, 1
15625, 3745.198181818182, 0.2, 12
15656, 3569.419545454546, 0.6, 9
8983, 2649.5568000000007, 0.4, 12
6908, 2729.0629000000004, 0.2, 9
16901, 4580.007272727273, 0, 4
13677, 2103.6700000000005, 0.6, 7
9085, 2103.6700000000005, 0, 3
17546, 2729.0629000000004, 0.6, 11
1334, 2918.0840909090916, 0.4, 3
3684, 2649.5568000000007, 0.4, 14
17322, 2309.9248000000002, 0.4, 2
16458, 2961.6040000000003, 0, 6
17883, 2309.9248000000002, 0.4, 12
13789, 3918.3374909090917, 0.4, 4
1499, 2483.9100000000003, 0.2, 5
19697, 2103.6700000000005, 0.2, 10
1162, 2713.4426000000008, 0.4, 11
11345, 2649.5568000000007, 0.2, 13
19138, 3266.0910909090912, 0, 4
1623, 2545.0217875000003, 0.4, 14
865, 2961.6040000000003, 0, 5
8327, 2704.7467, 0.4, 12
12768, 2581.6389250000007, 0, 3
20547, 4415.577272727273, 0, 12
511, 3745.198181818182, 0.4, 12
2061, 2761.8317200000006, 0.2, 6
17704, 2103.6700000000005, 0, 10
709, 2837.6156000000005, 0, 3
408, 2918.0840909090916, 0.2, 11
17693, 2103.6700000000005, 0, 9
849, 2694.6919000000003, 0.4, 6
15696, 2794.523600000001, 0.2, 12
13370, 2662.922900000001, 0, 2
1691, 2658.528640000001, 0.6, 2
1574, 2511.6004000000007, 0.2, 1
1509, 2483.9100000000003, 0.4, 4
5378, 3745.198181818182, 0.4, 12
631, 2605.8774000000008, 0.4, 4
16590, 2755.5896000000007, 0, 6
16260, 2918.0840909090916, 0.2, 4
16219, 2761.8317200000006, 0.2, 6
2, 2918.0840909090916, 0.2, 3
20580, 2109.6700000000005, 0.4, 11
16761, 2755.5896000000007, 0.6, 9
16503, 2103.6700000000005, 0, 3
16392, 2483.9100000000003, 0.6, 11
6884, 2729.0629000000004, 0.4, 10
20802, 2662.922900000001, 0.4, 8
8798, 2694.6919000000003, 0.4, 10
20449, 2103.6700000000005, 0.2, 10
10917, 2244.1300750000005, 0.2, 9
3710, 2103.6700000000005, 0.4, 12
8351, 2642.922900000001, 0.4, 15
13676, 2330.7216000000003, 0.4, 15
7644, 2089.6700000000005, 0.6, 5
9662, 2265.250125000001, 0, 6
5332, 2649.5568000000007, 0.2, 6
6508, 2743.7017, 0.6, 1
17101, 2103.6700000000005, 0, 8
20998, 2679.6860000000006, 0.2, 9
13685, 2330.7216000000003, 0.2, 6
6039, 2713.4426000000008, 0.2, 12
3787, 3918.3374909090917, 0, 6
10764, 2321.8516000000004, 0, 10
16778, 2103.6700000000005, 0.4, 11
19716, 2103.6700000000005, 0.4, 4
66, 2649.5568000000007, 0.4, 11
11694, 2718.117100000001, 0.4, 11
18865, 2944.3992636363637, 0, 6
15495, 2694.6919000000003, 0.6, 3
15821, 2275.4823600000004, 0, 3
21279, 2649.5568000000007, 0, 3
820, 2837.6156000000005, 0.4, 4
11810, 2581.6389250000007, 0.4, 10
15620, 2511.6004000000007, 0.4, 4
5270, 2649.5568000000007, 0.6, 3
18330, 3550.608054545455, 0.4, 2
1371, 3704.479454545455, 0, 4
15735, 2103.6700000000005, 0.4, 3
14417, 3745.198181818182, 0.4, 14
1180, 2713.4426000000008, 0.4, 11
18704, 3851.553, 0, 9
9309, 2720.519500000001, 0.4, 6
1679, 2940.7063636363646, 0.4, 3
885, 2704.7467, 0.4, 15
13668, 2330.7216000000003, 0, 6
10025, 2866.2748000000006, 0.2, 14
12776, 2718.117100000001, 0, 12
19509, 3750.9878181818185, 0.4, 4
1573, 2489.4288, 0.2, 2
17263, 2264.478625, 0.2, 10
16780, 2103.6700000000005, 0.6, 5
17115, 2322.9856000000004, 0.4, 11
8675, 2694.6919000000003, 0.2, 3
15873, 2761.8317200000006, 0, 8
12088, 2581.6389250000007, 0.6, 4
10770, 2321.8516000000004, 0, 10
9352, 2103.6700000000005, 0.4, 11
11844, 2581.6389250000007, 0.2, 4
7496, 2729.0629000000004, 0, 3
3044, 2242.4857750000006, 0.6, 11
17363, 2654.690400000001, 0.4, 3
17860, 2636.0365000000006, 0, 10
5787, 2649.5568000000007, 0.4, 11
6427, 2713.4426000000008, 0.4, 12
16982, 4415.577272727273, 0.6, 10
10318, 2103.6700000000005, 0, 16
20220, 2679.6860000000006, 0.4, 5
17976, 2632.6345000000006, 0, 10
4631, 2103.6700000000005, 0.2, 9
21373, 2794.523600000001, 0.4, 12
19612, 3669.7902954545457, 0, 6
19658, 2103.6700000000005, 0, 9
7790, 2694.6919000000003, 0, 10
17597, 3754.289090909091, 0.4, 6
18671, 3460.694672727273, 0.2, 6
9010, 2103.6700000000005, 0.4, 4
6658, 2704.7467, 0.6, 13
9634, 3733.5356363636365, 0.2, 4
6400, 2729.0629000000004, 0.2, 11
6597, 2713.4426000000008, 0, 6
4442, 3371.120672727273, 0.2, 3
2232, 2545.0217875000003, 0.4, 3
3796, 3768.719454545455, 0.4, 11
17102, 2309.9248000000002, 0.2, 6
2846, 2694.6919000000003, 0.2, 4
5825, 2713.4426000000008, 0, 9
1515, 2483.9100000000003, 0.2, 11
20247, 2679.6860000000006, 0, 9
7494, 2729.0629000000004, 0.4, 3
10381, 3612.9312727272727, 0, 16
106, 3745.198181818182, 0.4, 11
3821, 3768.719454545455, 0.4, 6
18842, 2880.6547181818187, 0.2, 12
3536, 2713.4426000000008, 0.4, 6
20937, 2701.3447, 0.2, 12
11875, 3018.036818181819, 0, 6
9174, 2694.6919000000003, 0.6, 6
14410, 3745.198181818182, 0.2, 9
18086, 3750.9878181818185, 0.2, 6
13119, 2794.523600000001, 0, 3
17372, 2649.5568000000007, 0.2, 3
1915, 4206.323818181819, 0.2, 6
11701, 2500.250200000001, 0.2, 11
13348, 2644.4277000000006, 0, 12
15368, 2103.6700000000005, 0.4, 10
14030, 3438.3681818181826, 0.6, 12
18900, 3851.553, 0, 11
5547, 2649.5568000000007, 0.4, 11
13264, 2723.3929000000003, 0.2, 11
64, 2649.5568000000007, 0, 3
11634, 2729.0629000000004, 0.4, 9
20023, 2309.9248000000002, 0.4, 3
17873, 4206.323818181819, 0.4, 4
12649, 2103.6700000000005, 0.2, 15
12450, 2581.6389250000007, 0, 4
12106, 2729.0629000000004, 0, 11
3189, 2698.963300000001, 0, 4
17970, 2103.6700000000005, 0.2, 16
7784, 2720.6707, 0, 1
6953, 2713.4426000000008, 0.6, 12
518, 2363.73435, 0.4, 9
10236, 2791.5418000000004, 0.4, 12
1596, 2357.847, 0.4, 15
3533, 2566.1658250000005, 0.4, 8
15724, 2103.6700000000005, 0.2, 7
31, 2649.5568000000007, 0.4, 12
3236, 2791.5418000000004, 0.6, 1
6484, 2729.0629000000004, 0.4, 8
