PID,Yearly_electricity,Certainty,District,Adjusted_electricity
600,3609.838545454546,0.0,6,3609.838545454546
5932,2642.922900000001,0.0,9,2642.922900000001
3671,2649.5568000000007,0.0,13,2649.5568000000007
2299,3214.997272727273,0.2,6,3653.848410290578
7256,2729.0629000000004,0.6,10,4366.500640000001
11327,3769.2810909090895,0.2,1,4523.137309090907
7303,2713.4426000000008,0.0,11,2713.4426000000008
12940,2581.6389250000007,0.4,3,3025.6104468242092
15489,2704.7467,0.6,11,1795.6626164023028
19810,2653.7167000000004,0.0,5,2653.7167000000004
1300,2713.4426000000008,0.2,8,3040.2290416087612
15409,2103.6700000000005,0.4,4,1792.5909912352956
11856,2743.7017,0.6,11,1821.5245690904699
20950,2718.117100000001,0.0,4,2718.117100000001
20828,2662.922900000001,0.6,8,3622.6146140648425
9701,2274.968875000001,0.6,6,3200.9829283157364
20747,2662.922900000001,0.4,6,3386.6363493026543
16948,2109.6700000000005,0.2,3,2290.8819831753276
11824,2718.117100000001,0.2,12,2174.493680000001
17541,3763.38,0.2,3,4086.876040514339
20403,3157.2832613636365,0.2,9,3407.477872788014
15288,2704.7467,0.4,12,1622.8480200000001
13601,2330.7216000000003,0.6,12,932.2886400000002
6243,2713.4426000000008,0.2,3,2946.602757424818
17474,2694.6919000000003,0.2,5,2155.75352
7840,2597.8225000000007,0.2,10,3117.3870000000006
9476,2681.3296000000005,0.0,3,2681.3296000000005
17708,2103.6700000000005,0.0,4,2103.6700000000005
13831,3215.5211363636367,0.0,5,3215.5211363636367
15851,2275.4823600000004,0.4,12,1365.2894160000003
2895,2244.1300750000005,0.4,15,2167.8507030586566
15983,2275.4823600000004,0.2,5,1820.3858880000005
5736,2649.5568000000007,0.2,3,2877.22026766038
6978,2729.0629000000004,0.0,3,2729.0629000000004
3035,2729.0629000000004,0.4,3,3198.40293421398
12734,2642.922900000001,0.2,3,2870.044836213393
11241,3252.834727272728,0.0,9,3252.834727272728
5690,2649.5568000000007,0.4,4,2257.75577883731
17398,2649.5568000000007,0.2,6,3012.100860986764
11985,4679.451818181818,0.4,11,3630.9210348115444
5758,2649.5568000000007,0.0,3,2649.5568000000007
4654,2103.6700000000005,0.2,3,2284.3657473516137
7691,2694.6919000000003,0.0,12,2694.6919000000003
18703,3400.367581818182,0.0,9,3400.367581818182
17946,2309.9248,0.2,4,2139.134192876923
7155,2713.4426000000008,0.2,7,2840.109558475193
2397,2837.6156000000005,0.6,15,2692.936375559648
21125,2655.505625,0.4,3,3112.158781039218
13762,3212.943863636364,0.0,4,3212.943863636364
11349,2654.690400000001,0.0,3,2654.690400000001
12022,2718.117100000001,0.4,7,2971.886778679025
13863,3212.943863636364,0.4,6,4085.1096923326195
15739,2103.6700000000005,0.0,3,2103.6700000000005
13437,2723.3929000000003,0.0,5,2723.3929000000003
5609,2649.5568000000007,0.0,11,2649.5568000000007
18751,2936.0815818181823,0.2,3,3188.4266869627936
13518,2662.922900000001,0.2,7,2787.2315467759195
1121,3763.38,0.4,15,3635.4598113406805
15759,3745.198181818182,0.4,10,5243.277454545455
729,2704.7467,0.0,15,2704.7467
3254,3745.198181818182,0.0,14,3745.198181818182
13455,2644.4277000000006,0.0,10,2644.4277000000006
333,2791.5418000000004,0.4,4,2378.7450065813628
8249,2694.6919000000003,0.0,5,2694.6919000000003
17242,2723.166100000001,0.2,11,2418.0745457617477
6330,2729.0629000000004,0.0,12,2729.0629000000004
5222,2649.5568000000007,0.0,4,2649.5568000000007
21262,2649.5568000000007,0.2,12,2119.6454400000007
14025,3885.6698181818183,0.0,12,3885.6698181818183
10327,2805.525475000001,0.0,10,2805.525475000001
7913,2694.6919000000003,0.0,3,2694.6919000000003
8302,2963.910454545455,0.2,5,2371.128363636364
9001,2649.5568000000007,0.2,12,2119.6454400000007
20725,2644.4277000000006,0.4,6,3363.1492369413363
12924,2581.6389250000007,0.6,6,3631.8097876587885
12122,2718.117100000001,0.0,16,2718.117100000001
6591,2713.4426000000008,0.0,16,2713.4426000000008
17280,2723.166100000001,0.0,11,2723.166100000001
3749,2103.6700000000005,0.2,4,1948.129168583851
411,3745.198181818182,0.0,4,3745.198181818182
5613,2649.5568000000007,0.0,4,2649.5568000000007
16887,2103.6700000000005,0.6,7,2398.275115274932
423,3745.198181818182,0.4,11,2906.0068424587053
18551,3900.601036363637,0.4,3,4571.537722190298
14037,3732.476727272727,0.4,6,4744.866101759104
5564,2649.5568000000007,0.4,4,2257.75577883731
5520,2649.5568000000007,0.2,9,2859.4931559516485
15594,3137.9018181818187,0.4,4,2673.8876703925694
6219,2713.4426000000008,0.0,1,2713.4426000000008
17297,2103.6700000000005,0.0,3,2103.6700000000005
244,2701.3447,0.0,6,2701.3447
13919,3325.417272727273,0.0,9,3325.417272727273
5320,2649.5568000000007,0.0,11,2649.5568000000007
18436,3876.6997954545454,0.2,1,4652.039754545454
19506,3764.595818181818,0.4,12,2258.7574909090904
18302,3764.595818181818,0.4,11,2921.058024868687
5210,2649.5568000000007,0.2,9,2859.493155727466
11283,3241.109636363637,0.4,6,4120.877495264667
3324,2576.9022500000005,0.0,1,2576.9022500000005
10472,2791.5418000000004,0.0,3,2791.5418000000004
8610,2563.614325000001,0.2,4,2374.0667805574203
3022,2795.71995,0.4,3,3276.530236585012
258,2918.084090909092,0.2,3,3168.8807044629975
3566,2649.5568000000007,0.0,11,2649.5568000000007
13410,2662.922900000001,0.0,12,2662.922900000001
7083,2713.4426000000008,0.2,3,2946.63200211632
5565,2649.5568000000007,0.0,6,2649.5568000000007
16213,2761.8317200000006,0.6,11,1833.5609628647103
16535,2103.6700000000005,0.6,15,1996.4120874717391
4887,3159.843045454546,0.6,11,2097.797904676036
1122,2649.5568000000007,0.0,12,2649.5568000000007
14331,3885.6698181818183,0.0,11,3885.6698181818183
6622,2729.0629000000004,0.0,11,2729.0629000000004
13300,2662.922900000001,0.0,3,2662.922900000001
7631,2694.6919000000003,0.0,9,2694.6919000000003
11001,2805.525475000001,0.2,8,3143.3595250382023
3123,2701.3447,0.0,2,2701.3447
19858,2694.6919000000003,0.4,9,3121.872508932356
14371,3745.198181818182,0.0,7,3745.198181818182
19720,2103.6700000000005,0.2,4,1948.129168583851
10261,2713.4426000000008,0.0,8,2713.4426000000008
581,3745.198181818182,0.6,14,4085.1950425491914
1280,2713.4426000000008,0.2,6,3084.608149663088
19710,2103.6700000000005,0.4,4,1792.5909912352956
1157,3763.38,0.0,8,3763.38
6265,2713.4426000000008,0.0,12,2713.4426000000008
12432,2718.117100000001,0.0,7,2718.117100000001
16798,2103.6700000000005,0.0,11,2103.6700000000005
5662,2649.5568000000007,0.4,3,3105.18629051455
5354,2649.5568000000007,0.4,12,1589.7340800000004
15999,2761.8317200000006,0.2,10,3314.1980640000006
17724,2103.6700000000005,0.2,11,1867.9840996940272
2442,2652.129100000001,0.0,1,2652.129100000001
14466,2103.6700000000005,0.4,8,2609.686222487791
1760,2242.485775000001,0.4,8,2781.810738684882
5306,2654.690400000001,0.4,6,3376.1818717887836
5429,2649.5568000000007,0.4,12,1589.7340800000004
15746,2103.6700000000005,0.0,3,2103.6700000000005
7124,2729.0629000000004,0.6,3,3433.2096065721153
19043,3460.694672727273,0.4,6,4399.729220141222
6918,2729.0629000000004,0.4,12,1637.43774
20485,2103.6700000000005,0.4,5,1262.2020000000002
17955,2103.6700000000005,0.0,5,2103.6700000000005
7222,2729.0629000000004,0.4,4,2325.5050596764227
8567,2694.6919000000003,0.4,15,2603.095608300265
10016,3612.9312727272727,0.0,9,3612.9312727272727
14367,3745.198181818182,0.4,3,4389.39336077025
13414,2644.4277000000006,0.4,4,2253.38513512127
486,2239.6651750000005,0.0,3,2239.6651750000005
18957,3750.9878181818185,0.2,4,3473.6499316411496
15233,2274.968875000001,0.2,6,2586.961709365585
6845,2713.4426000000008,0.6,9,3358.748942966914
12872,2718.117100000001,0.6,4,2115.209551789399
21212,2655.9928750000004,0.0,5,2655.9928750000004
3761,3239.339090909091,0.0,2,3239.339090909091
7073,2713.4426000000008,0.0,12,2713.4426000000008
17862,2636.0365000000006,0.0,4,2636.0365000000006
9921,3323.074,0.4,12,1993.8444
4822,3621.288363636364,0.0,9,3621.288363636364
5318,2649.5568000000007,0.4,16,1815.9945478065033
5730,2654.690400000001,0.0,1,2654.690400000001
6423,2713.4426000000008,0.0,12,2713.4426000000008
6256,2729.0629000000004,0.2,13,3222.2302956926333
17684,2103.6700000000005,0.2,16,1772.7581183566201
9231,2694.6919000000003,0.4,4,2296.2166084541745
12406,2581.6389250000007,0.2,3,2803.4880306609602
5251,2649.5568000000007,0.0,15,2649.5568000000007
11444,2103.6700000000005,0.0,11,2103.6700000000005
5665,2649.5568000000007,0.0,9,2649.5568000000007
12642,2718.117100000001,0.2,11,2413.591213805024
2822,2248.1935750000007,0.4,6,2859.970281576505
13514,2662.922900000001,0.2,8,2983.648259528376
18744,2689.7514400000005,0.4,4,2292.0067099430617
11498,2103.6700000000005,0.0,8,2103.6700000000005
14842,3374.461954545455,0.4,3,3954.8613596086043
55,2654.690400000001,0.2,3,2882.824803722652
13091,2794.523600000001,0.2,8,3131.0377042069103
13458,2662.922900000001,0.4,10,3728.092060000001
15166,2103.6700000000005,0.4,10,2945.1380000000004
7330,2729.0629000000004,0.6,5,1091.6251600000003
5097,3159.843045454546,0.4,3,3703.2818827198116
18661,2679.6860000000006,0.4,10,3751.5604000000008
19205,2880.6547181818187,0.4,6,3663.134666610414
11353,2654.690400000001,0.2,3,2882.824803722652
19696,2309.9248,0.0,1,2309.9248
8252,2720.519500000001,0.2,5,2176.4156000000007
20735,2662.922900000001,0.2,12,2130.3383200000007
20349,2103.6700000000005,0.4,10,2945.1380000000004
6369,2713.4426000000008,0.6,12,1085.3770400000003
1126,2670.3668,0.0,3,2670.3668
13534,2662.922900000001,0.0,4,2662.922900000001
17154,2103.6700000000005,0.6,11,1396.6092279257634
6235,2702.5660000000003,0.4,2,3783.5924
13419,2662.922900000001,0.4,9,3085.065502751627
15941,2275.4823600000004,0.4,11,1765.6121824941938
516,2357.847,0.0,3,2357.847
16847,3298.9414545454547,0.0,11,3298.9414545454547
11886,2718.117100000001,0.4,11,2109.0651727371105
19686,2103.6700000000005,0.4,6,2676.439341392867
267,2918.084090909092,0.2,11,2591.154771070358
8777,2694.6919000000003,0.4,9,3121.872508932356
4389,3677.179272727273,0.2,1,4412.6151272727275
13386,2644.4277000000006,0.4,3,3099.203826818248
5473,2649.5568000000007,0.0,4,2649.5568000000007
20470,2103.6700000000005,0.4,12,1262.2020000000002
9330,2704.7467,0.2,3,2937.1879129330805
4623,2103.6700000000005,0.6,6,2960.3328996440464
3672,2654.690400000001,0.4,8,3292.9235545901915
16268,2500.250200000001,0.0,6,2500.250200000001
16869,2103.6700000000005,0.0,8,2103.6700000000005
6767,2713.4426000000008,0.0,6,2713.4426000000008
13255,2794.523600000001,0.0,9,2794.523600000001
10193,2866.2748000000006,0.4,10,4012.7847200000006
4514,3754.289090909091,0.0,11,3754.289090909091
9901,2866.2748000000006,0.4,4,2442.4270008553794
17956,2309.9248,0.0,6,2309.9248
14888,3252.834727272728,0.0,7,3252.834727272728
8350,3059.3690909090915,0.4,4,2606.9678265684925
18187,2919.7628545454545,0.4,4,2488.0056071376366
20158,2755.5896000000007,0.6,11,1829.4168629516348
19661,2794.523600000001,0.2,7,2924.975505135118
17319,2309.9248,0.0,6,2309.9248
11146,3296.854545454546,0.2,8,3693.6356166449805
16461,2940.7063636363646,0.2,9,3173.7283264197176
2694,2652.129100000001,0.0,1,2652.129100000001
6621,2713.4426000000008,0.2,11,2409.4404244939305
6708,2729.0629000000004,0.2,9,2945.3033922002182
6778,2729.0629000000004,0.0,10,2729.0629000000004
397,3745.198181818182,0.2,3,4067.1591160430717
7400,2729.0629000000004,0.2,14,2811.6455010988093
1510,2484.898675000001,0.2,6,2825.221864366587
5604,2654.690400000001,0.0,3,2654.690400000001
9815,3224.9961818181823,0.2,6,3665.1966878092576
8748,3705.343636363636,0.2,6,4210.36778297696
7701,2564.1844375000005,0.0,3,2564.1844375000005
5644,2649.5568000000007,0.4,3,3105.2155352060518
16408,2713.4426000000008,0.4,11,2105.4380941149257
18837,3750.9878181818185,0.4,12,2250.592690909091
4,3745.198181818182,0.4,3,4389.39336077025
10703,2628.5824750000006,0.0,3,2628.5824750000006
6588,2729.0629000000004,0.2,16,2299.775327130396
6945,2713.4426000000008,0.2,9,2928.4445396222227
10716,2321.8516000000004,0.2,9,2505.803807519883
4853,3621.288363636364,0.4,6,4603.667650809755
10263,4251.759090909091,0.6,7,4847.189249149004
16287,2573.212900000001,0.0,10,2573.212900000001
27,2649.5568000000007,0.4,3,3105.2155352060518
16051,2322.9856000000004,0.4,5,1393.7913600000002
21370,2089.6700000000005,0.6,15,1983.1258983683085
12823,3725.780625,0.2,4,3450.3064722595814
16513,2309.9248,0.4,3,2707.140133446173
6142,2729.0629000000004,0.4,9,3161.694146898926
17916,2103.6700000000005,0.4,6,2676.439341392867
20325,2103.6700000000005,0.2,12,1682.9360000000006
7353,2713.4426000000008,0.0,3,2713.4426000000008
3268,3745.198181818182,0.2,12,2996.1585454545457
879,2694.6919000000003,0.4,15,2603.097483284215
2722,2691.2899,0.2,8,3015.418579725729
3092,2242.485775000001,0.0,4,2242.485775000001
20867,2662.922900000001,0.2,11,2364.5807323857684
18055,2628.5824750000006,0.0,9,2628.5824750000006
149,2109.6700000000005,0.4,11,1636.9536166047772
20239,2755.5896000000007,0.4,12,1653.3537600000004
572,2918.084090909092,0.2,3,3168.8807044629975
2384,2626.3093375000003,0.4,11,2037.8288966189355
15718,2103.6700000000005,0.2,5,1682.9360000000006
20742,2644.4277000000006,0.4,3,3099.1745821267464
6569,2713.4426000000008,0.6,4,2111.57190149969
176,2695.7131000000004,0.4,4,2297.086800371436
471,2321.8516000000004,0.2,6,2640.1713314648255
8132,2720.519500000001,0.6,3,3422.4610020039563
20464,2103.6700000000005,0.2,11,1867.9840996940272
16436,2961.6040000000003,0.0,3,2961.6040000000003
17639,3830.682181818182,0.6,2,6129.091490909092
7075,2702.5660000000003,0.2,2,3243.0792
10993,2979.622909090909,0.4,2,4171.4720727272725
2567,2694.6919000000003,0.2,4,2495.45292719329
1229,3763.38,0.4,3,4410.703880913971
20780,2644.4277000000006,0.4,11,2051.88745374649
15286,2695.7131000000004,0.4,3,3159.3143470560817
20074,2109.6700000000005,0.4,9,2444.0763967109233
17730,2103.6700000000005,0.2,10,2524.4040000000005
17331,2103.6700000000005,0.0,9,2103.6700000000005
14577,2103.6700000000005,0.0,8,2103.6700000000005
16432,2755.5896000000007,0.0,13,2755.5896000000007
13059,2794.523600000001,0.4,11,2168.351167548533
14306,3885.6698181818183,0.2,12,3108.5358545454546
17531,2655.9928750000004,0.0,4,2655.9928750000004
8282,2720.519500000001,0.2,4,2519.3709226311266
6491,2713.4426000000008,0.2,4,2512.8172644548345
18023,2628.5824750000006,0.4,12,1577.1494850000004
12356,2718.117100000001,0.0,12,2718.117100000001
21701,2103.6700000000005,0.0,4,2103.6700000000005
5315,2649.5568000000007,0.6,6,3727.2245331792724
3604,2713.4426000000008,0.4,9,3143.5967410703856
13640,2103.6700000000005,0.6,8,2862.073242601616
19970,3686.9807045454554,0.2,4,3414.3752854508875
15619,3068.7421818181824,0.2,4,2841.8472082743256
20411,2681.3296000000005,0.6,9,3318.997104922129
882,2694.6919000000003,0.0,15,2694.6919000000003
10353,3323.074,0.4,4,2831.677854411043
9247,2103.6700000000005,0.2,3,2284.3949920431155
2055,2322.9856000000004,0.0,6,2322.9856000000004
4050,3014.2790090909098,0.0,6,3014.2790090909098
9101,3059.3690909090915,0.4,12,1835.6214545454548
5549,2649.5568000000007,0.4,6,3369.6626970830184
19727,2103.6700000000005,0.0,9,2103.6700000000005
3507,2551.6708750000003,0.4,9,2956.1708581398434
13166,2723.3929000000003,0.4,6,3463.4273915454473
7825,3173.8175909090915,0.0,9,3173.8175909090915
5443,2649.5568000000007,0.4,7,2896.9255476435605
21250,2642.922900000001,0.6,6,3717.9048676227703
17893,2103.6700000000005,0.4,9,2437.1249019492247
6899,2713.4426000000008,0.0,8,2713.4426000000008
18914,3750.9878181818185,0.4,8,4652.276716813032
17940,2103.6700000000005,0.6,11,1396.6092279257634
18281,2880.6547181818187,0.4,3,3376.0804614382637
14114,3564.1390909090915,0.2,3,3870.52182697792
12828,2743.7017,0.4,6,3489.2176002224846
3065,2242.485775000001,0.2,6,2550.0949641921366
3606,2713.4426000000008,0.0,4,2713.4426000000008
10949,3901.448363636364,0.4,12,2340.8690181818183
5885,2713.4426000000008,0.0,4,2713.4426000000008
427,3745.198181818182,0.4,3,4389.364116078748
7411,2713.4426000000008,0.2,3,2946.63200211632
6266,2729.0629000000004,0.0,3,2729.0629000000004
15378,2103.6700000000005,0.4,11,1632.2980445151177
13366,2662.922900000001,0.4,12,1597.7537400000006
2576,2704.7467,0.0,5,2704.7467
14182,3813.827636363637,0.6,15,3619.3747841433747
14832,2713.4426000000008,0.2,11,2409.4404244939305
17702,2103.6700000000005,0.2,12,1682.9360000000006
1527,2483.9100000000003,0.4,4,2116.603696502743
5558,2649.5568000000007,0.6,11,1759.0224268845343
6741,2702.5660000000003,0.0,6,2702.5660000000003
2727,2244.1300750000005,0.6,1,3590.608120000001
7230,2729.0629000000004,0.4,6,3470.6277422898934
6183,2713.4426000000008,0.4,8,3365.77330095738
12660,2718.117100000001,0.0,13,2718.117100000001
1113,3763.38,0.2,3,4086.905285205841
13563,2330.7216000000003,0.2,12,1864.5772800000004
17909,2103.6700000000005,0.4,11,1632.2980445151177
21169,2694.6919000000003,0.4,12,1616.8151400000002
11761,4580.007272727273,0.2,12,3664.0058181818185
19677,2103.6700000000005,0.4,3,2465.393294588519
8314,2597.8225000000007,0.0,10,2597.8225000000007
3100,2280.6647500000004,0.2,4,2112.0375310728514
9963,2805.525475000001,0.2,12,2244.420380000001
19676,2103.6700000000005,0.0,10,2103.6700000000005
6775,2713.4426000000008,0.4,11,2105.4380941149257
5704,2649.5568000000007,0.4,3,3105.2155352060518
12698,2581.6389250000007,0.4,6,3283.413575069362
20774,2662.922900000001,0.6,12,1065.1691600000004
18920,2604.0577000000008,0.6,3,3275.938325376849
21020,3295.1020000000003,0.4,11,2556.764305502898
18988,2689.7514400000005,0.2,3,2920.9024712000964
11043,2691.2899,0.6,4,2094.332886509243
17669,3754.289090909091,0.4,12,2252.5734545454548
17286,2264.478625,0.4,9,2623.434954336451
20004,2247.343075,0.2,11,1995.560667027818
2248,3750.190090909091,0.2,14,3863.6750335923102
4015,3768.719454545455,0.4,3,4416.932896673076
20693,2734.4216,0.4,9,3167.902642504662
7202,2729.0629000000004,0.0,3,2729.0629000000004
1291,3754.289090909091,0.2,3,4077.0322006244564
1048,2837.6156000000005,0.4,3,3325.635231714274
11397,2655.505625,0.4,6,3377.217128567555
13134,2723.3929000000003,0.6,3,3426.0760780118862
13078,2723.3929000000003,0.2,3,2957.438419002436
5557,2649.5568000000007,0.2,12,2119.6454400000007
13584,2103.6700000000005,0.0,12,2103.6700000000005
8959,3295.1020000000003,0.6,12,1318.0408000000002
5926,2729.0629000000004,0.0,12,2729.0629000000004
2849,2248.1935750000007,0.4,4,1915.7434068429986
20525,2681.3296000000005,0.2,8,3004.2632964648383
840,2694.6919000000003,0.2,4,2495.45292719329
16533,2103.6700000000005,0.0,3,2103.6700000000005
19281,2880.6547181818187,0.0,11,2880.6547181818187
5697,2649.5568000000007,0.4,12,1589.7340800000004
7616,2654.690400000001,0.0,3,2654.690400000001
12736,2718.117100000001,0.2,3,2951.7086928426447
3475,2545.0217875000003,0.2,6,2893.4586849770603
5993,2713.4426000000008,0.6,16,1432.9510480866602
14909,3414.503636363637,0.4,3,4001.79335829222
18890,2622.0568375000007,0.0,4,2622.0568375000007
4900,3621.288363636364,0.0,11,3621.288363636364
8481,2103.6700000000005,0.4,12,1262.2020000000002
4352,3239.339090909091,0.0,13,3239.339090909091
7034,2729.0629000000004,0.6,4,2123.7274665484306
1714,2681.3296000000005,0.2,14,2762.4703131373726
5504,2649.5568000000007,0.2,11,2352.7121122101357
145,2109.6700000000005,0.0,15,2109.6700000000005
16191,2761.8317200000006,0.0,12,2761.8317200000006
17718,2103.6700000000005,0.4,12,1262.2020000000002
8583,2109.6700000000005,0.6,12,843.8680000000003
1524,2483.9100000000003,0.0,15,2483.9100000000003
13246,2723.3929000000003,0.0,9,2723.3929000000003
6021,2702.5660000000003,0.4,1,3783.5924
